sha256	size_bytes	path	note
4654389384710194cb0e4d9ab911ef57a50b8fc34d31dec283043f51fffc609f	173076	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_futuregain_supportdist_mid_c128_probe3072x4_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
220e32415be17e929dcc740a0fa6d5cc54f16d2084c9855cbcf3588897edb3d3	180017	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_futuregain_supportdist_softkeep_fullsupport_mid_c128_probe1536x4_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
fc14f1588f232efd92ce0f5595a12b266abbaf3c2f8ff828fe40c4ff79bced4b	171433	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_futuregain_supportdist_softkeep_v9_mid_c128_probe1536x4_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
74d0adb2fa2cecfcffe1cc65d5c56c1f0dc8ea4e5a25cbbdb55783ad46abf5df	181592	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_futuregain_supportdist_v8_mid_c128_probe1536x4_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
4bcdd3a8d228f28228912845a74d3f810a9494182321464c60abdbf3667acd4a	166768	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_futuregain_supportstrict_mid_c128_probe1536x4_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
445dc4443502c48b1c34c9dcc3fb13822d565ab9586ce6342c51e78270b2c89c	177871	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_futuregain_supportvalue_mid_c128_probe1536x4_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
bcc901b2531ba68af149241c10873a19c99f88dd8971c86478e95e42d87ead7e	25907765	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_label_consistent_c128_probe4_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
101705351f611dae20fd268eaf88b6c0ca63db859985b399b8a76b592295307f	135766	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_label_consistent_c128_probe4_b32_r32_v64_3step_20260801.log	raw stdout/stderr log omitted from slim git archive
ee10187de252e267fc768470959c832b28d232e8a376f8b5ae7fb8493dab622f	25515076	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_majority_completion_probe4_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
5771b2dd54fd4db7f6aca944e4e1a0d8e7bdbe3913cc9225080dc5c815ae9a37	147563	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_majority_completion_probe4_b32_r32_v64_3step_20260801.log	raw stdout/stderr log omitted from slim git archive
9bfc40bf786e49d98b8f2dffb6454d14ca1c3cfb39a668ca4b52f5f67142007d	23447452	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_majority_conf_gate_c128_probe4_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
5c9b5ef7e0973c70caf330495c69e73a0245abfb38ff00ec3e6b2e57da92c2b5	137069	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_majority_conf_gate_c128_probe4_b32_r32_v64_3step_20260801.log	raw stdout/stderr log omitted from slim git archive
f1825fd5c9996d71eca67f906b5da9a5317fb7e8f5d831c93fe3dfc72c3bfd23	25670799	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_majority_consistent_mid_c128_probe4_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
ed541213537f924eb6faeed9aa73849f0aa1f82643a36ab14e25372411c6ea0f	138722	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_majority_consistent_mid_c128_probe4_b32_r32_v64_3step_20260801.log	raw stdout/stderr log omitted from slim git archive
0d71cb8920ca2da75e0fe4c4fe158066b5aa80f95e4f13cc41f81b30bda70db8	30650323	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_majority_soft_conf_c128_probe4_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
7c1a02b923ea589f0a12c97ad73825435938f28d0370ba50cf365e5f12f7cd03	137532	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_majority_soft_conf_c128_probe4_b32_r32_v64_3step_20260801.log	raw stdout/stderr log omitted from slim git archive
e668fd3431d7ba28210c76055ea20273eacb00e8a80451954a91e210c991a1d6	129536	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_midstate_probe4_b32_r32_v64_3step_20260731.log	raw stdout/stderr log omitted from slim git archive
d43fcbfdb4e92a137ad874bb63f7768267c4b93e30e89647418c9043014f8eb0	116167	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_midstate_probe4_strictsrc_b32_r32_v64_1step_20260731.log	raw stdout/stderr log omitted from slim git archive
54294d18dff4cfa6e83486753fb16e22a33011cf2520c9d6f92dca83305e2821	131009	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_midstate_probe4_strictsrc_b32_r32_v64_20step_20260731.log	raw stdout/stderr log omitted from slim git archive
ca2d9b89b644bb2f53b6c3f0abbb6697f6f8b694db754bf7530d3dc90a69fcc0	31143646	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_midstate_probe4_strictsrc_b32_r32_v64_20step_rerun_20260731.log	raw stdout/stderr log omitted from slim git archive
758ecdd8752370a4bd76de87f27383d7a40b6b7543ac4c37c9965af66f3bab48	190349	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_posterior_support_longprobe2560_a6s8_prompt020_productweight_nosrcgate_mid_c128_probe2560x4_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
36e3b2b569b02e80775031f389cb488d75c0c665edb1eadd109b84b82ea19cc6	181919	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_posterior_support_prompt020_productweight_nosrcgate_mid_c128_probe1536x4_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
5b55a52816658f07f73bdd0f649b606ea2b2b84a4fe367b34a89beb047f256b3	181506	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_posterior_support_qualitygate_a6s8_prompt020_productweight_nosrcgate_mid_c128_probe1536x4_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
868c6a9a9ddd6c6da98f493a590cd1d2d1d9da42b538d6da79a07c7bd9d23f30	186648	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_posterior_support_sharp_a6s8_prompt020_productweight_nosrcgate_mid_c128_probe1536x4_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
835f5744d7ac41dede66d71e1a9c42bb1b24fc9a5a81e8c976d6b7f5e030ff42	129096	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_randomsrc_probe4_b32_r32_v64_3step_20260731.log	raw stdout/stderr log omitted from slim git archive
b4c924326c8c0192b9bb4abd1664c6405fcf55764cdeb167d2cb0caa14cc2303	154056	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_source_consistency_src3_mid_c128_probe4_b32_r32_v64_20260801.log	raw stdout/stderr log omitted from slim git archive
cbc6f983debb05c0d002829479c8e58283b93239f65ea7a71f3fa27d06eb8732	29989818	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_sourcechunk_probe4_b32_r32_v64_20step_20260731.log	raw stdout/stderr log omitted from slim git archive
7c5647d07ccc27ec4927fb3ca2c79155e2f4876420a6a885e1c76a278d9ec25a	131715	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_sourcechunk_probe4_b32_r32_v64_3step_20260731.log	raw stdout/stderr log omitted from slim git archive
9c5db38287cc36e62d87bc4277b54ece6e5c2b5a71308a46a7d7ddbddc038df6	28226968	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_sourcechunk_skipneg_probe4_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
9d5e7496495f55dd5fc777e7e6d65e6e6c22c82b6332af07acf43aef928585ac	132896	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_sourcechunk_skipneg_probe4_b32_r32_v64_3step_20260731.log	raw stdout/stderr log omitted from slim git archive
227d89c5624ab4656e961792d145dab5f7911622b614066bd8fde061286ba474	27572015	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_successsrc_noanchor_probe4_b32_r32_v64_20step_20260731.log	raw stdout/stderr log omitted from slim git archive
7a2eff433b6374aa5d5a806f59a37967fbd34bb407c02721c7de90a25ef16bc1	123862	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_successsrc_noanchor_probe4_b32_r32_v64_3step_20260731.log	raw stdout/stderr log omitted from slim git archive
f52e0a159cb21491ca56c355fa8d480b41c34cbaa582e54235ba7b4fa9d48332	176970	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_suffixsupport_v27_mid_suffix_eos_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
6d05c2c807b2f9a4433847decdbc9de84e1b2dd32d64846b870e71157853e5c3	23868766	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_suffixsupport_v28_dedup_mid_suffix_eos_b32_r32_v64_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
8e47ea76c00bdefb6c1865f6d90ebe7c14b641ec6fb4cf144d1c45f0250ca07c	352922	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_suffixsupport_v29_answeragg_mid_suffix_eos_b32_r32_v64_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
4731a15a123fa47f18b6754710acc02d10254df60e61de10b5d978b62cf76e7e	28171486	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_suffixsupport_v29_answeragg_mid_suffix_eos_b32_r32_v64_20step_20260802_rerun1.log	raw stdout/stderr log omitted from slim git archive
bab1521c461d7fb5f5766d6b26bb873867287d9d8bc3d5f63bcfab57ce4fcb52	177975	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_suffixsupport_v29_answeragg_mid_suffix_eos_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
cbca59d8cb0270709d39223e4f9e76312a1d2f7879cb2ec2454c8b1638f85542	38444	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support20_mid_c128_probe4_b32_r32_v64_20260801.log	raw stdout/stderr log omitted from slim git archive
e9dd3da292383a7bb06ece25c3bfffdc13f7aadfef4e8f9feb07caca6e52f2cb	147730	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support3_mid_c128_probe4_b32_r32_v64_20260801.log	raw stdout/stderr log omitted from slim git archive
06e2ff9689a20d88f69e743d09a797c5ab6155ddb5ed0bd92a3207fe3d2f8c61	28471742	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_anchor_diagoff_mid_c128_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
6025f7ad4718fc1efdba89c0483149075afc33e0e333f74e0ee32f76fcbc9891	139556	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_anchor_diagoff_mid_c128_b32_r32_v64_3step_20260801.log	raw stdout/stderr log omitted from slim git archive
625f3c6d99bc47ed4327c9c8c3b520a28c240d13fbf1e129322394ab50557364	902	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_anchor_diagoff_novallog_mid_c128_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
a2df10bfd41aa8320f4585e3c25cdd3ead3002b51e84d9caf1ec1c1b97c3cf53	148907	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_anchor_mid_c128_b32_r32_v64_3step_20260801.log	raw stdout/stderr log omitted from slim git archive
3624c36e0db9fdb64e85bf8724a2fa9c791994e203e72033ce593c79243ddaba	24340233	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_antirepeat_src20_mid_c128_probe4_b32_r32_v64_20260801.log	raw stdout/stderr log omitted from slim git archive
c0dbae72db695e36c4d7508486c21333f6648d3d909502f722567dc13985627d	152052	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_antirepeat_src3_mid_c128_probe4_b32_r32_v64_20260801.log	raw stdout/stderr log omitted from slim git archive
d267b4891e64fa445d8be41f93c903ca3e3248d035b944b56b534922395bbaba	173550	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_answerproj_gate030_softplusgain_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
2c2f34e01f9f767545df075e6261aabf199ae054e36fdfba5a529e1dd6bd54c5	340755	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_gain_mid_c128_b32_r32_v64_2step_20260801.log	raw stdout/stderr log omitted from slim git archive
7002128a18b262cacd64bfebfcbc1ed42592ad694ab66b48af641b88e77d8308	173169	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_massprop_answersplit05_gate030_softplusgain_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
3d82ce6772a319c1426f4b025d5c629081ae710bba6753a5b980eca9e798aa5c	161459	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_massprop_answersplit05_groupq_gate030_softplusgain_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
b25ea36ee23b4c1c4dfc2894b8c06f5f7b6eedd83dd4466609699e70f3786265	156495	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_massprop_answersplit05_stateq70_gate030_softplusgain_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
6f92cdfab38904647072550abf367a299a2aacc9064005e1448fad8a6908c318	156735	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_massprop_answersplit05_stateq_gate030_softplusgain_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
26241c2e102397eb30f8d5e6c2179d28c4fab1cda3dc7a57ecfe868ede1ea1e3	168430	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_massprop_answersplit_gate030_softplusgain_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
7cda8492f6305572dd5f68fded1f0248f857c77d181eca6a516692793db28de0	159100	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_mixedsource_denseanchor_softplusgain_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
4507388380276a65cdb269e20c6348cf66ca7428a69910c9bab7bf3e4070b2ec	149987	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_mixedsource_gate030_softplusgain_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
a60ac20a99de8bac14b1d984877b5f35c5d0caf0702ed9af203f4b86580aa2e6	154402	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_mixedsource_softplusgain_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
019449a718feed7f7d6e77137e2c4c2efcc289287e9aba9a8d5eba5ad9d66d10	290697	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_softmass_mid_c128_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
757efae6beb7abdc720f505cc7d398c4eca03e53cac10a4f8c39df77ebc8071a	303794	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_softmass_mid_c128_b32_r32_v64_20step_20260801_rerun1.log	raw stdout/stderr log omitted from slim git archive
f9dcda2898ac85e163e6a95cf766ebf2aa04ce82e1e594db0ac6e3dbf2528054	16156803	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_softmass_mid_c128_b32_r32_v64_20step_20260801_rerun2.log	raw stdout/stderr log omitted from slim git archive
bf59ef803ac73c2a366a6933f66ea5de83e67f39eedeb89ece53ab2b106bf519	16273587	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_softmass_mid_c128_b32_r32_v64_20step_20260801_rerun3.log	raw stdout/stderr log omitted from slim git archive
d66603df89c75b94add54cb3190fce8c1e203e34d2ef904f492c839d79940a19	135285	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_softmass_mid_c128_b32_r32_v64_2step_20260801.log	raw stdout/stderr log omitted from slim git archive
9e5ecf1713cd439c1a5e89b095bfb3b87b902380a1395756769ee7cc21a4ffa6	133307	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_suffix_softmass_mid_c128_b32_r32_v64_1step_20260801.log	raw stdout/stderr log omitted from slim git archive
bc9f52296f7d04b2be89264d63a618256441980690d3d3e1fe7084b8275b62f7	353524	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_suffix_softmass_mid_c128_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
6f1912b3eddd97517baf3919296001f42adce0afbdcfe99e80096ba57544c8f2	28749125	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_suffix_softmass_mid_c128_b32_r32_v64_20step_20260801_rerun1.log	raw stdout/stderr log omitted from slim git archive
38a3840c7a30db3761dc0364b5bbe192d32f0e69c8e970a41273e6de2c549fb6	161292	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_suffix_softplusgain_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
59d98ffce25c7fd709d6e9a5834b4eee79b33c512bec455a66c8e0ea7e74ee1e	164045	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_flow_suffix_softrel_mid_c128_b32_r32_v64_3step_20260801.log	raw stdout/stderr log omitted from slim git archive
fe6d1d109288ea07599d1239d4a2138cd6b8e63a52f2c6e33571cb3b9f4cd4f5	27253284	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_massavg_src20_mid_c128_probe4_b32_r32_v64_20260801.log	raw stdout/stderr log omitted from slim git archive
5b95603cfa4898056daa7c40f0bbfa2144c8710a8343778d9eed32b6c79e16ea	165742	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_massavg_src3_mid_c128_probe4_b32_r32_v64_20260801.log	raw stdout/stderr log omitted from slim git archive
1670829b480e644d3bf7dce716838a50cbd29e64b9f678d6d989029dfbd70898	152614	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_massgain_src3_mid_c128_probe4_b32_r32_v64_20260801.log	raw stdout/stderr log omitted from slim git archive
8864874fa53c1e0ddd9a352020ffddda2ce24baaa9f48bd3be0464acf5a36404	119003	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_src20_mid_c128_probe4_b32_r32_v64_20260801.log	raw stdout/stderr log omitted from slim git archive
79b3ea6836c967ad1c5534e40d73d64b334ec7c6cc685840648f85709e3095b3	28930914	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_src20b_mid_c128_probe4_b32_r32_v64_20260801.log	raw stdout/stderr log omitted from slim git archive
f5fe3dfa35073a2724d3cad7bf4b7571191f4aa41bc6299c666b25d22777e08d	141300	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_support_src3_mid_c128_probe4_b32_r32_v64_20260801.log	raw stdout/stderr log omitted from slim git archive
b5bd9674f953ba88cc840878ef92d1c0a4febd29e9e10027e5c7ebf9f1e460b4	169413	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_answerposterior_massrank_nosplit_spp2_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
f57539821186ffe7ffa55c3b20fdfac7e2efd3ed18938ea3781256fb9ca7872a	170389	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_answerposterior_spp2_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
eaea529f312f4ec065d8ba6a20170270c79e582c0066d212bde7ba214eb9d018	163352	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_fullposterior_spp2_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
973a5c5010fb61864d16dfa9797e5d4871e6ad7f3d7b95e2cbd28c2cd6f09003	179160	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriorgain_nosplit_v24_fullguard_balanced_sourceweight_targetonly_nonzeromid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
082dc85de8d8a3c5702dbc34f959c199b24d6caa0435322fc6c6da83fd7f58e2	176346	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriorgain_nosplit_v25_softkeep_fullguard_balanced_sourceweight_targetonly_nonzeromid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
f9cbb9299718ae8da063794e45b5bd3401e604199f462c9875ee4f6a2347ef61	183140	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriorgain_nosplit_v26_softkeep_c12_fullguard_balanced_sourceweight_targetonly_nonzeromid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
81d7e31fdd4b5b0a4b4ebd0488cf8992a2285ad764375f3ceef824209d87e7ba	420422	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v14_mid_c128_b32_r32_v64_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
13530a036cc0d2d391d4c42739e3deeed02bdd43191d0d06853f1c3d7bd44e35	172199	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v14_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
68dc835dfca2d8f3a613a2916f9ffff0475b0aeb38eaeea41f3bfe47e7eb4114	29430404	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v15_nonzeromid_skipempty_c128_b32_r32_v64_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
ccbe7e3b0e393f14010d7f0d6190479ce8200f300ad5fba1b55bc4b1b8f43c8e	28525647	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v16_targetonly_nonzeromid_c128_b32_r32_v64_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
4518672f66351820e26afdd942f731226e16f0c4cb4c9e5c45062e1b5e744f00	172911	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v16_targetonly_nonzeromid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
81011a68c687e8024e2e9d6df9556856a20f1490697895e240077f3e21da07ac	176111	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v17_guardcand_targetonly_nonzeromid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
e7dca0f23906d1fa1d9e9f05f5aa92cfb64ae2ae30281274f89b30c070cba6b1	27783548	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v18_pollutionguard_targetonly_nonzeromid_c128_b32_r32_v64_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
5055e610410913be7c25b9564bbd5221987c53e2c013d5cd4e8c62a8522c998e	187189	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v18_pollutionguard_targetonly_nonzeromid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
c72e676b65bf1fdbcb72bb69c79fca5628839a56eabd1ea7ed7f6d10d9207c3f	166747	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v19_fullguard_targetonly_nonzeromid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
d5f38ab8a59166334559db9b0be04903e087dd51838659090434b62f0a505503	172892	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v20_fullguard_softsource_targetonly_nonzeromid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
2775a40852b2139d347f07552ceb4b1c894aa658780b5837cdfa452bfa9a0231	175651	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v21_fullguard_relaxedgate_targetonly_nonzeromid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
5549a8c3314f1de7d288fd7c050cfb319f2df9b67968acb96ab6793f950df1c4	176345	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v22_fullguard_softweight_targetonly_nonzeromid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
fbca200a5d896be5191b988133a3558f86bd89925bde7526ef99ef9ba58f1d17	180471	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_nosplit_v23_fullguard_balanced_sourceweight_targetonly_nonzeromid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
a78931cd9ec70f8538f17722e681126f25934ae32dced46d90ed6ed84f88b1c7	164523	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_supportflow_posteriormass_v13_mid_c128_b32_r32_v64_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
50d161901aeea6be3284b0f4cae7bff4a201eb5a6442944cea265fdd23f12bd0	24860218	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_teacher_anchor_mid_c128_probe4_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
e57b488b038d8d60a14c2e5e281736440f8593fafc0b89a7b0474876f47ffe43	139389	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_teacher_anchor_mid_c128_probe4_b32_r32_v64_3step_20260801.log	raw stdout/stderr log omitted from slim git archive
85a4c4b2ad10772f1b945276c594cab895d20a4d832c4c743b76132b7ef2fe4e	28217438	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_voteinfo_probe4_b32_r32_v64_20step_20260801.log	raw stdout/stderr log omitted from slim git archive
7e5e949b8fb772ca666af86d1976e6e484caced812d2943b0f4dea4d5787de36	141745	TTRL/important_experiment_logs/ttrl_chunk_state_powerflow_voteinfo_probe4_b32_r32_v64_3step_20260801.log	raw stdout/stderr log omitted from slim git archive
dba857aa7432030cf8fd6a5b643bac3041018c1784779db559408b2f9a7aae6a	27200311	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b0_posterior_alpha4_b32_r32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
ffc762b0d0a91276cb345314a4de1dc55d08ab28344f881bad31a173b185338b	143584	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b0_posterior_alpha4_b32_r32_3step_20260802.log	raw stdout/stderr log omitted from slim git archive
647c6553f4d0db7c894c8fb00e1503c3eab3d29036b715470c465360e83326b9	16838689	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b0_posterior_nll_b32_r32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
8e5b98ac741d05196684421dbdb75c6da0c9eb997ae69a827d6dc8e966bf20a4	16977407	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b1_postgain_nll_b32_r32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
aa6b99616d870b26a3d0878f762fd5403cab0696eb62a31ba133cc38e690901e	15338758	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b1_postgain_nll_b32_r32_40step_20260802.log	raw stdout/stderr log omitted from slim git archive
780d2c1edf036de2d933a83094a7cc44c5cff419c53e1d8c6a70c0aca3457f99	17003492	TTRL/important_experiment_logs/ttrl_full_rollout_powerflow_b2_margin_nll_b32_r32_20step_20260802.log	raw stdout/stderr log omitted from slim git archive
